
0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000,0,0.00E+000
0,1.0000000e+000	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	
0,8.0000000e-001	,1.0000000e+000	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	
0,8.0000000e-001	,8.0000000e-001	,1.0000000e+000	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	
0,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,1.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	
0,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,1.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	
0,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,1.0000000e+000	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	
0,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,8.0000000e-001	,1.0000000e+000	,8.0000000e-001	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	
0,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,8.0000000e-001	,8.0000000e-001	,1.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	
0,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,1.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,2.0000000e-001	
0,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	
0,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	
0,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,8.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,0.0000000e+000	,1.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,2.0000000e-001	,2.0000000e-001	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,0.0000000e+000	,8.0000000e-001	,0.0000000e+000	,2.0000000e-001	,8.0000000e-001	,2.0000000e-001	
